Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761058885,100,,Aggregated,25.100000,25.100000,2700,3700,4500,4900,6600,10000,13000,16000,37000,44000,44000,1679,1679,2700.0,3410.953125127208,74.4770520250313,44184.31891902583,0.0
1761058886,100,,Aggregated,26.800000,26.800000,2700,3800,4500,4900,6600,10000,13000,16000,37000,44000,44000,1700,1700,2700.0,3419.676339343942,74.4770520250313,44184.31891902583,0.0
1761058887,100,,Aggregated,22.300000,22.300000,2800,3800,4500,4900,6500,10000,13000,15000,37000,44000,44000,1746,1746,2800.0,3420.050962562735,74.4770520250313,44184.31891902583,0.0
1761058888,100,,Aggregated,21.500000,21.500000,2700,3700,4500,4800,6400,9700,12000,15000,37000,44000,44000,1802,1802,2700.0,3358.4065973706333,74.4770520250313,44184.31891902583,0.0
1761058889,100,,Aggregated,21.900000,21.900000,2600,3600,4400,4800,6400,9600,12000,15000,37000,44000,44000,1849,1849,2600.0,3304.5848137430844,74.4770520250313,44184.31891902583,0.0
1761058890,100,,Aggregated,26.800000,26.800000,2500,3600,4400,4800,6300,9500,12000,15000,37000,44000,44000,1889,1889,2500.0,3262.3360031259713,74.4770520250313,44184.31891902583,0.0
1761058891,100,,Aggregated,28.400000,28.400000,2500,3600,4400,4800,6300,9500,12000,15000,37000,44000,44000,1893,1893,2500.0,3259.0420387506433,74.4770520250313,44184.31891902583,0.0
1761058892,100,,Aggregated,27.600000,27.600000,2500,3600,4400,4800,6300,9500,12000,15000,37000,44000,44000,1899,1899,2500.0,3256.832316297012,74.4770520250313,44184.31891902583,0.0
1761058893,100,,Aggregated,28.900000,28.900000,2600,3500,4400,4700,6300,9400,12000,15000,37000,44000,44000,1917,1917,2600.0,3257.883845398549,74.4770520250313,44184.31891902583,0.0
1761058894,100,,Aggregated,28.100000,28.100000,2600,3600,4300,4700,6300,9400,12000,15000,37000,44000,44000,1977,1977,2600.0,3265.0892978670568,74.4770520250313,44184.31891902583,0.0
1761058895,100,,Aggregated,28.000000,28.000000,2600,3500,4300,4700,6300,9400,12000,15000,37000,44000,44000,1987,1987,2600.0,3262.331663468638,74.4770520250313,44184.31891902583,0.0
1761058896,100,,Aggregated,30.500000,30.500000,2600,3500,4200,4700,6300,9100,12000,15000,35000,44000,44000,2007,2007,2600.0,3256.6209527365468,74.4770520250313,44184.31891902583,0.0
1761058897,100,,Aggregated,31.900000,31.900000,2700,3500,4200,4700,6300,9100,12000,15000,35000,44000,44000,2011,2011,2700.0,3256.05455431788,74.4770520250313,44184.31891902583,0.0
1761058898,100,,Aggregated,29.600000,29.600000,2700,3500,4200,4700,6300,9100,12000,15000,35000,44000,44000,2016,2016,2700.0,3257.3024351028193,74.4770520250313,44184.31891902583,0.0
1761058899,100,,Aggregated,29.700000,29.700000,2700,3600,4300,4700,6200,8900,12000,15000,35000,44000,44000,2050,2050,2700.0,3276.8115216308724,74.4770520250313,44184.31891902583,0.0
1761058900,100,,Aggregated,23.400000,23.400000,2700,3600,4300,4700,6200,8900,12000,15000,35000,44000,44000,2058,2058,2700.0,3281.500325159101,74.4770520250313,44184.31891902583,0.0
1761058901,100,,Aggregated,20.300000,20.300000,2700,3600,4400,4700,6200,8900,12000,15000,37000,44000,44000,2068,2068,2700.0,3306.298260089601,74.4770520250313,44184.31891902583,0.0
1761058902,100,,Aggregated,19.900000,19.900000,2700,3700,4400,4700,6300,8900,12000,15000,37000,44000,44000,2077,2077,2700.0,3321.4023688094658,74.4770520250313,44184.31891902583,0.0
1761058903,100,,Aggregated,19.900000,19.900000,2700,3700,4400,4700,6300,8900,12000,15000,37000,44000,44000,2077,2077,2700.0,3321.4023688094658,74.4770520250313,44184.31891902583,0.0
1761058904,100,,Aggregated,19.900000,19.900000,2700,3700,4400,4700,6300,8900,12000,15000,37000,44000,44000,2077,2077,2700.0,3321.4023688094658,74.4770520250313,44184.31891902583,0.0
1761058905,100,,Aggregated,17.300000,17.300000,2800,3700,4400,4700,6300,8600,12000,15000,37000,44000,44000,2092,2092,2800.0,3356.6100096789014,74.4770520250313,44184.31891902583,0.0
1761058906,100,,Aggregated,12.800000,12.800000,2800,3700,4400,4700,6400,9100,12000,15000,37000,44000,44000,2099,2099,2800.0,3374.906881059695,74.4770520250313,44184.31891902583,0.0
1761058907,100,,Aggregated,9.600000,9.600000,2800,3700,4500,4800,6600,8900,12000,15000,37000,44000,44000,2126,2126,2800.0,3428.066521575843,74.4770520250313,44184.31891902583,0.0
1761058908,100,,Aggregated,10.500000,10.500000,2900,3800,4600,4900,6900,8800,12000,15000,37000,44000,44000,2165,2165,2900.0,3485.46385714514,74.4770520250313,44184.31891902583,0.0
1761058909,100,,Aggregated,9.100000,9.100000,2900,3800,4500,4900,6900,8900,12000,15000,37000,44000,44000,2197,2197,2900.0,3480.104402569977,74.4770520250313,44184.31891902583,0.0
1761058910,100,,Aggregated,14.000000,14.000000,2900,3800,4500,4900,6800,8800,12000,15000,37000,44000,44000,2203,2203,2900.0,3475.868959502178,74.4770520250313,44184.31891902583,0.0
1761058911,100,,Aggregated,14.900000,14.900000,2900,3700,4500,4900,6800,8800,12000,15000,37000,44000,44000,2219,2219,2900.0,3471.2595381375418,74.4770520250313,44184.31891902583,0.0
1761058912,100,,Aggregated,14.000000,14.000000,2900,3800,4500,4900,6800,8800,12000,15000,37000,44000,44000,2220,2220,2900.0,3471.5704754969497,74.4770520250313,44184.31891902583,0.0
1761058913,100,,Aggregated,14.500000,14.500000,2900,3800,4500,4800,6800,8600,12000,15000,37000,44000,44000,2249,2249,2900.0,3483.1315996821268,74.4770520250313,44184.31891902583,0.0
1761058914,100,,Aggregated,14.400000,14.400000,2900,3800,4500,4800,6700,8500,12000,15000,37000,44000,44000,2291,2291,2900.0,3500.684816043745,74.4770520250313,44184.31891902583,0.0
1761058915,100,,Aggregated,14.500000,14.500000,3000,3800,4500,4800,6700,8500,12000,15000,37000,44000,44000,2306,2306,3000.0,3500.8733309765717,74.4770520250313,44184.31891902583,0.0
1761058916,100,,Aggregated,18.800000,18.800000,3000,3800,4500,4800,6700,8500,12000,15000,37000,44000,44000,2310,2310,3000.0,3499.54601040042,74.4770520250313,44184.31891902583,0.0
